x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.24743744730949402,0.2885213792324066,0.3253304362297058,0.3539268970489502,0.39105772972106934,0.27909231185913086,0.2570854127407074,0.2728978991508484,0.2891389727592468,0.23639637231826782,0.22176960110664368,0.24420621991157532,0.2556789219379425,0.20001718401908875,0.1897297501564026,0.2120986431837082,0.22432486712932587,0.16872677206993103,0.16119256615638733,0.1805698275566101,0.19299057126045227,0.5501947999000549,0.5445291996002197,0.5166826844215393,0.4952436685562134,0.4793037474155426,0.3821781277656555,0.4535403251647949,0.48771512508392334,0.4706735908985138,0.37953901290893555,0.4675945043563843,0.5059903860092163,0.4862911105155945,0.39563411474227905,0.47562462091445923,0.5117813348770142,0.49533218145370483,0.4200907051563263,0.4745773375034332,0.5053001642227173,0.4980841279029846,A
0.14489082992076874,0.1973286271095276,0.25712692737579346,0.31230878829956055,0.3612223267555237,0.17409221827983856,0.15594467520713806,0.17670342326164246,0.19149106740951538,0.11827687919139862,0.11357688903808594,0.14190654456615448,0.15612389147281647,0.0748768001794815,0.07892121374607086,0.10479500144720078,0.11745285987854004,0.03991043567657471,0.04100963473320007,0.06508991867303848,0.0811225175857544,0.5917643308639526,0.585337221622467,0.5630415678024292,0.5660187602043152,0.5638120770454407,0.42682623863220215,0.5337731838226318,0.5655611157417297,0.5388349890708923,0.43180063366889954,0.5678768157958984,0.5894033908843994,0.557170569896698,0.4575393497943878,0.5803987383842468,0.6020711064338684,0.5717504024505615,0.4918989837169647,0.5803491473197937,0.6002076864242554,0.577102541923523,A
0.08978533744812012,0.15651194751262665,0.21435683965682983,0.26002180576324463,0.306636244058609,0.1638406366109848,0.15898922085762024,0.16059958934783936,0.1643812656402588,0.1102757677435875,0.10745146870613098,0.11919741332530975,0.12625345587730408,0.06052205711603165,0.05466761440038681,0.07212138921022415,0.08201638609170914,0.011924795806407928,0.00529082864522934,0.024833180010318756,0.034173786640167236,0.6276400089263916,0.5911154747009277,0.5199644565582275,0.4488283693790436,0.412471204996109,0.4026990532875061,0.3393709361553192,0.4241138696670532,0.4572601020336151,0.4069215655326843,0.35390815138816833,0.4541466236114502,0.45568567514419556,0.4198031425476074,0.3638943135738373,0.4504774510860443,0.4581918716430664,0.436920702457428,0.40397778153419495,0.4549168050289154,0.46621283888816833,A
0.26654255390167236,0.32163798809051514,0.35449859499931335,0.3678079843521118,0.39438629150390625,0.26160791516304016,0.23437070846557617,0.2636182904243469,0.28191956877708435,0.21741260588169098,0.1930268257856369,0.23460964858531952,0.2524702250957489,0.18253716826438904,0.16008572280406952,0.203538715839386,0.22373931109905243,0.1516563594341278,0.12671948969364166,0.1663026362657547,0.19218334555625916,0.6751082539558411,0.5980831384658813,0.5064195394515991,0.4257151484489441,0.37325939536094666,0.4456389546394348,0.4018322825431824,0.47265034914016724,0.5104718804359436,0.4772569537162781,0.43214964866638184,0.5119835138320923,0.5410053730010986,0.514578104019165,0.4719957113265991,0.5392107963562012,0.5658607482910156,0.558628499507904,0.5188289284706116,0.5566709637641907,0.5782713294029236,A
0.2039802521467209,0.26606374979019165,0.3112206757068634,0.3379402160644531,0.3723081350326538,0.2222748100757599,0.20445260405540466,0.22608499228954315,0.23698192834854126,0.17280861735343933,0.15726487338542938,0.19158679246902466,0.19983449578285217,0.12953369319438934,0.11479166150093079,0.15014156699180603,0.16105836629867554,0.0887211486697197,0.07607537508010864,0.10960055887699127,0.12475389987230301,0.7128618955612183,0.6524279713630676,0.5635145902633667,0.48336467146873474,0.4295336604118347,0.47378623485565186,0.4314185082912445,0.5109469890594482,0.5332149863243103,0.49869871139526367,0.45683586597442627,0.5469934344291687,0.5492805242538452,0.5282530784606934,0.4923761487007141,0.5667372345924377,0.5652801394462585,0.5615396499633789,0.5362978577613831,0.5812842845916748,0.588851809501648,A
0.17100051045417786,0.2315838485956192,0.2831762433052063,0.3159305453300476,0.3544444441795349,0.2195863276720047,0.2011915147304535,0.2144012153148651,0.2272316813468933,0.17285940051078796,0.15807510912418365,0.18008752167224884,0.19178393483161926,0.1315327286720276,0.117946095764637,0.14277926087379456,0.15845637023448944,0.09303086251020432,0.0818791314959526,0.10740996897220612,0.12353061139583588,0.60325688123703,0.5667213201522827,0.5003687143325806,0.43458524346351624,0.3932894170284271,0.3948670029640198,0.36610177159309387,0.43766605854034424,0.4522041976451874,0.4035497009754181,0.38380545377731323,0.46718665957450867,0.46327388286590576,0.42011868953704834,0.4091455638408661,0.47801458835601807,0.4711368680000305,0.4416869580745697,0.43628424406051636,0.4835377037525177,0.4888741374015808,A
0.23084402084350586,0.3011983633041382,0.3576192855834961,0.3904263377189636,0.43291252851486206,0.27571141719818115,0.25893813371658325,0.2749720513820648,0.28580790758132935,0.22116556763648987,0.20925897359848022,0.2364075779914856,0.2460145205259323,0.17310099303722382,0.16090980172157288,0.18968473374843597,0.20176240801811218,0.12726137042045593,0.11704209446907043,0.1461562216281891,0.1600082367658615,0.6109808087348938,0.5630424618721008,0.47503405809402466,0.38982605934143066,0.3361741602420807,0.35734495520591736,0.3119434118270874,0.4003506600856781,0.42568662762641907,0.37567219138145447,0.33023715019226074,0.4338619112968445,0.4334884285926819,0.398662269115448,0.3604506552219391,0.445623517036438,0.4411020278930664,0.4260660409927368,0.39870983362197876,0.4534543454647064,0.46149346232414246,A
0.278842031955719,0.33339643478393555,0.3696378767490387,0.3848879337310791,0.4091781973838806,0.2785281836986542,0.25897565484046936,0.28687894344329834,0.3019285500049591,0.2341405749320984,0.21556469798088074,0.25689443945884705,0.2719922363758087,0.1985708475112915,0.18289802968502045,0.2249375432729721,0.24156025052070618,0.1662941575050354,0.14790001511573792,0.18591362237930298,0.20620906352996826,0.6767709851264954,0.6056511402130127,0.5193153023719788,0.4393523931503296,0.38457661867141724,0.45140787959098816,0.4131983518600464,0.4848816990852356,0.5206153392791748,0.4796009361743927,0.4368637800216675,0.5172253847122192,0.5425069332122803,0.5156890153884888,0.4771016240119934,0.5426326394081116,0.5660827159881592,0.5590718984603882,0.5225465893745422,0.5585805177688599,0.5773119926452637,A
0.14490722119808197,0.20714689791202545,0.26002755761146545,0.3060377836227417,0.35795754194259644,0.2122500091791153,0.182810977101326,0.19319581985473633,0.20980307459831238,0.15515610575675964,0.13402387499809265,0.1539846956729889,0.16904601454734802,0.10315461456775665,0.0849340483546257,0.10829344391822815,0.12711167335510254,0.05790109932422638,0.046661004424095154,0.06842886656522751,0.08492092043161392,0.6035147905349731,0.5761658549308777,0.5201274752616882,0.4701289236545563,0.4419092833995819,0.3394997715950012,0.3626105785369873,0.43199408054351807,0.4212556481361389,0.33801698684692383,0.3697420358657837,0.45732390880584717,0.4342811107635498,0.3548242151737213,0.3847859501838684,0.4598526358604431,0.4383960962295532,0.37910401821136475,0.4000873267650604,0.45228785276412964,0.4478645920753479,A
0.24889911711215973,0.3115865886211395,0.36032092571258545,0.38627544045448303,0.4129818081855774,0.2864930033683777,0.2917707860469818,0.30273470282554626,0.30863091349601746,0.23909452557563782,0.24751900136470795,0.2701129615306854,0.28140419721603394,0.19640223681926727,0.20657280087471008,0.23753824830055237,0.2530450224876404,0.15667399764060974,0.1723291575908661,0.20431827008724213,0.22127142548561096,0.6503289937973022,0.6027159094810486,0.5220851302146912,0.44953492283821106,0.39684101939201355,0.43160343170166016,0.38122355937957764,0.45185625553131104,0.5083193778991699,0.4422263503074646,0.3925049304962158,0.4764755368232727,0.5338913798332214,0.4634898006916046,0.4219479262828827,0.5006259083747864,0.5527508854866028,0.4945821166038513,0.46117115020751953,0.5122012495994568,0.549545168876648,A
0.21249625086784363,0.26316219568252563,0.297818124294281,0.3161538243293762,0.3426932096481323,0.22131291031837463,0.22084687650203705,0.23583677411079407,0.23673506081104279,0.17718780040740967,0.18407517671585083,0.20974664390087128,0.2083483785390854,0.14160248637199402,0.1493896245956421,0.17685337364673615,0.1773730367422104,0.11282829940319061,0.12151502072811127,0.1463213562965393,0.1498303860425949,0.7684444189071655,0.719996988773346,0.6460085511207581,0.5838208198547363,0.5355069041252136,0.55899578332901,0.5694815516471863,0.620068371295929,0.6154208779335022,0.5730414986610413,0.597324788570404,0.6543818712234497,0.6375450491905212,0.6034014821052551,0.6259103417396545,0.6718265414237976,0.6529452800750732,0.6375284194946289,0.6588490009307861,0.6884182691574097,0.6791785359382629,A
0.18638557195663452,0.2555932402610779,0.3128149211406708,0.35193079710006714,0.3890124559402466,0.2419523000717163,0.2284872978925705,0.2383049875497818,0.2460590898990631,0.1916087418794632,0.18106290698051453,0.20092809200286865,0.20741315186023712,0.1473449468612671,0.13771814107894897,0.16060131788253784,0.17012077569961548,0.1047639548778534,0.09493577480316162,0.11986920982599258,0.13208721578121185,0.6056653261184692,0.5634326338768005,0.4939172565937042,0.4267493486404419,0.3830470144748688,0.39357423782348633,0.3426375389099121,0.41919946670532227,0.4406600892543793,0.4069094657897949,0.35852986574172974,0.4504633843898773,0.45128440856933594,0.4233342409133911,0.3839775025844574,0.4608522057533264,0.45949307084083557,0.4421693980693817,0.4135214388370514,0.4639992415904999,0.4765831530094147,A
0.28673985600471497,0.35029205679893494,0.39596113562583923,0.425232857465744,0.46263623237609863,0.2888847589492798,0.2941703498363495,0.3172359764575958,0.32556670904159546,0.2320203185081482,0.24848505854606628,0.282429575920105,0.2869860827922821,0.1890939474105835,0.2051921784877777,0.24195262789726257,0.2506716847419739,0.15471875667572021,0.16550986468791962,0.1986178755760193,0.2108863890171051,0.7134897708892822,0.6653719544410706,0.5769134759902954,0.5082473158836365,0.4519154727458954,0.4560800790786743,0.5314542055130005,0.5850335359573364,0.5735143423080444,0.47737717628479004,0.5706882476806641,0.6223663091659546,0.6010726094245911,0.5199183225631714,0.6009096503257751,0.643929123878479,0.6228940486907959,0.5682229995727539,0.6195632219314575,0.6563690304756165,0.6507992148399353,A
0.2170678675174713,0.2792634665966034,0.32668620347976685,0.3478643000125885,0.3730967044830322,0.24679680168628693,0.2606535255908966,0.2684096693992615,0.2721567153930664,0.19322612881660461,0.21453744173049927,0.2329363226890564,0.24590691924095154,0.14828389883041382,0.17216509580612183,0.19802320003509521,0.2146894931793213,0.1089678630232811,0.13030275702476501,0.16033485531806946,0.18007048964500427,0.6860067844390869,0.632418155670166,0.5510908365249634,0.4808982312679291,0.42378097772598267,0.43365025520324707,0.44246211647987366,0.5133713483810425,0.5643071532249451,0.4399300813674927,0.4566183388233185,0.5339832305908203,0.5864626169204712,0.4668266773223877,0.490842342376709,0.5626273155212402,0.6070257425308228,0.5060803890228271,0.5184454917907715,0.5652808547019958,0.5923817753791809,A
0.16630716621875763,0.22992700338363647,0.28113219141960144,0.3075089454650879,0.341427743434906,0.1840057224035263,0.1673441380262375,0.18292921781539917,0.19878286123275757,0.1320691704750061,0.11660894751548767,0.1486114114522934,0.1727476567029953,0.08840858191251755,0.0700756311416626,0.10971501469612122,0.13783612847328186,0.04874967038631439,0.03269222378730774,0.06864359974861145,0.09769080579280853,0.5780577063560486,0.517180323600769,0.42386046051979065,0.3440874218940735,0.28854480385780334,0.33035093545913696,0.2881799638271332,0.3629581332206726,0.4245924949645996,0.3566344678401947,0.3141912519931793,0.39921239018440247,0.4595770537853241,0.38970863819122314,0.3514869213104248,0.42888790369033813,0.4819040298461914,0.43007704615592957,0.3963710069656372,0.448672890663147,0.48688703775405884,A
0.27932116389274597,0.33783912658691406,0.3802874684333801,0.4006115198135376,0.4247503876686096,0.30264726281166077,0.32376226782798767,0.3317726254463196,0.3363010883331299,0.2530120611190796,0.2833858132362366,0.3004853427410126,0.3137163817882538,0.21256500482559204,0.24652165174484253,0.2710173726081848,0.2879454493522644,0.17984649538993835,0.21030104160308838,0.23756444454193115,0.2557797431945801,0.6708519458770752,0.6192400455474854,0.5368167161941528,0.4681529104709625,0.4154774248600006,0.42084646224975586,0.4300190210342407,0.497022807598114,0.5446124076843262,0.42836785316467285,0.45221057534217834,0.5237614512443542,0.5746067762374878,0.45641595125198364,0.4927138686180115,0.5554388761520386,0.5966647863388062,0.49637359380722046,0.5189116597175598,0.5622395277023315,0.5887267589569092,A
0.32502761483192444,0.38670462369918823,0.4275205731391907,0.44723260402679443,0.4741419553756714,0.3373301029205322,0.3592297434806824,0.3690946698188782,0.37652531266212463,0.2831355035305023,0.31539589166641235,0.33607032895088196,0.354129433631897,0.24067986011505127,0.27544736862182617,0.3025517463684082,0.32346516847610474,0.20592324435710907,0.2331877499818802,0.26264047622680664,0.28443682193756104,0.7723798155784607,0.7073321342468262,0.615260899066925,0.5420494079589844,0.48361605405807495,0.49504444003105164,0.5258628726005554,0.5970394015312195,0.6454846262931824,0.5091985464096069,0.5609290599822998,0.6323924660682678,0.6828885078430176,0.5454157590866089,0.6025662422180176,0.6626015305519104,0.7011090517044067,0.5931673645973206,0.6302024126052856,0.6692677736282349,0.6908414363861084,A
0.3132551312446594,0.37556222081184387,0.42541688680648804,0.44842684268951416,0.4738682508468628,0.34676796197891235,0.3610907793045044,0.3685601055622101,0.35964423418045044,0.2950494885444641,0.3146498501300812,0.33531084656715393,0.33127400279045105,0.2522013187408447,0.271154522895813,0.29526299238204956,0.2931436002254486,0.21601688861846924,0.23176269233226776,0.2560421824455261,0.258173406124115,0.7264457941055298,0.6818234324455261,0.5951358675956726,0.5195712447166443,0.4611448645591736,0.47811761498451233,0.4908791184425354,0.560373067855835,0.565732479095459,0.4820186495780945,0.519458532333374,0.5941658020019531,0.582766056060791,0.5134373903274536,0.5463815331459045,0.6087139248847961,0.598514199256897,0.5534014701843262,0.5804347395896912,0.621357262134552,0.6174470782279968,A
0.3355007767677307,0.3934521973133087,0.44457685947418213,0.4727422595024109,0.5042688846588135,0.38443800806999207,0.3976360857486725,0.3995873034000397,0.3918524980545044,0.33897823095321655,0.3570106029510498,0.36951449513435364,0.36669260263442993,0.2996821105480194,0.3185445964336395,0.33365294337272644,0.331022709608078,0.26546597480773926,0.28196069598197937,0.3004733920097351,0.30233269929885864,0.7069585919380188,0.6806766986846924,0.6237013936042786,0.5719775557518005,0.5338829755783081,0.49832683801651,0.5162571668624878,0.5788575410842896,0.5891475677490234,0.49474459886550903,0.536234438419342,0.60429447889328,0.5973871350288391,0.5160219073295593,0.5564236044883728,0.6116400957107544,0.6023401618003845,0.5469688177108765,0.5805349946022034,0.6192411184310913,0.6148875951766968,A
0.3140847086906433,0.37906575202941895,0.42715710401535034,0.4533913731575012,0.4818023443222046,0.3628215491771698,0.39214643836021423,0.3889772295951843,0.37238651514053345,0.32107049226760864,0.3551715910434723,0.3589816987514496,0.34327906370162964,0.2854330241680145,0.31765633821487427,0.32737061381340027,0.31252774596214294,0.2553243041038513,0.2814944386482239,0.2962602376937866,0.2865149676799774,0.7477174997329712,0.7125977277755737,0.6500874757766724,0.5931510925292969,0.550295352935791,0.5427685976028442,0.540331244468689,0.6019280552864075,0.6074556112289429,0.5439501404762268,0.554402232170105,0.6238247156143188,0.6132591366767883,0.5647233128547668,0.572855532169342,0.6313899159431458,0.6223906874656677,0.5920873284339905,0.5974557399749756,0.6351727247238159,0.6358009576797485,A
0.35566967725753784,0.4274464249610901,0.48812800645828247,0.5223168730735779,0.5547313690185547,0.4150747060775757,0.45419248938560486,0.44965314865112305,0.43318167328834534,0.3691522181034088,0.4157451391220093,0.41687583923339844,0.4007226526737213,0.33036744594573975,0.3750327229499817,0.3817468583583832,0.36606186628341675,0.29630762338638306,0.332955926656723,0.3472844064235687,0.337942898273468,0.7003801465034485,0.6621614098548889,0.5951259732246399,0.5373641848564148,0.49649205803871155,0.46358466148376465,0.47876080870628357,0.5526725649833679,0.5729072690010071,0.4621409475803375,0.49434173107147217,0.5754680633544922,0.5844392776489258,0.4852050840854645,0.5134081244468689,0.5852113366127014,0.5931425094604492,0.5193154215812683,0.5304116606712341,0.5782603025436401,0.5878130793571472,A
0.18779359757900238,0.2579781413078308,0.3136613368988037,0.3388868272304535,0.3645964562892914,0.24131692945957184,0.23051990568637848,0.24045871198177338,0.24859610199928284,0.18390440940856934,0.17640456557273865,0.20051464438438416,0.21606722474098206,0.13638924062252045,0.1252085566520691,0.15773172676563263,0.1807829588651657,0.09434224665164948,0.08092878758907318,0.1165856271982193,0.1434207558631897,0.6410579681396484,0.5848901271820068,0.5034522414207458,0.4209161400794983,0.35805636644363403,0.39642199873924255,0.35415899753570557,0.44508081674575806,0.4939786493778229,0.4053577184677124,0.36806249618530273,0.4729923605918884,0.5162051916122437,0.4285092353820801,0.3949625790119171,0.4872071444988251,0.5281851887702942,0.4637500047683716,0.4347500205039978,0.49644193053245544,0.526515007019043,A
0.35438603162765503,0.4185260534286499,0.4703834652900696,0.4981299042701721,0.5306240320205688,0.3938747048377991,0.41308724880218506,0.4187540113925934,0.41045230627059937,0.33873051404953003,0.36718159914016724,0.383512943983078,0.37792134284973145,0.2951595187187195,0.32267042994499207,0.3436138927936554,0.3414538502693176,0.2594280242919922,0.28205233812332153,0.305685818195343,0.3101819157600403,0.704505205154419,0.6681371331214905,0.6009515523910522,0.5464014410972595,0.5056796073913574,0.4668404757976532,0.530074417591095,0.5854803323745728,0.5793914198875427,0.4771338701248169,0.562795102596283,0.6199162006378174,0.6019284129142761,0.5126314163208008,0.58310467004776,0.6330803632736206,0.6185016632080078,0.5574180483818054,0.6086325645446777,0.6461901664733887,0.6409217119216919,A
0.2383897602558136,0.29766136407852173,0.34648627042770386,0.36876291036605835,0.39568644762039185,0.2778828740119934,0.2760295867919922,0.2812126576900482,0.2874835431575775,0.2279074788093567,0.22842954099178314,0.24701982736587524,0.2616603672504425,0.1846371591091156,0.18706409633159637,0.2137657105922699,0.23299944400787354,0.14546629786491394,0.14717990159988403,0.17690140008926392,0.2002773880958557,0.6556112170219421,0.6138859987258911,0.5397247076034546,0.46970805525779724,0.414993017911911,0.44437453150749207,0.41744372248649597,0.48670145869255066,0.539888858795166,0.453058123588562,0.4248102605342865,0.50673907995224,0.5617784261703491,0.47205814719200134,0.4548605978488922,0.5300408601760864,0.5775137543678284,0.5005836486816406,0.4813416302204132,0.5313372015953064,0.5641588568687439,A
0.2868662476539612,0.34491464495658875,0.3974449634552002,0.4304795265197754,0.46112319827079773,0.34073615074157715,0.34068581461906433,0.34023821353912354,0.34285804629325867,0.29652947187423706,0.29955950379371643,0.30942896008491516,0.3170560598373413,0.25743818283081055,0.2590485215187073,0.27740907669067383,0.29034170508384705,0.22038458287715912,0.22314688563346863,0.24435578286647797,0.26073068380355835,0.6156233549118042,0.5867329835891724,0.5256845355033875,0.470076322555542,0.4301374852657318,0.4333356022834778,0.4048161208629608,0.46517840027809143,0.5125253796577454,0.438087522983551,0.41197913885116577,0.48392316699028015,0.5339151620864868,0.4509676694869995,0.43043142557144165,0.49846187233924866,0.5436067581176758,0.47057217359542847,0.4498831331729889,0.4966105818748474,0.5299504995346069,A
0.23858331143856049,0.2919881343841553,0.33725985884666443,0.36113643646240234,0.3948403000831604,0.2782839238643646,0.2720737159252167,0.2707906663417816,0.2745112478733063,0.23008888959884644,0.22856071591377258,0.23893852531909943,0.2515714168548584,0.18874500691890717,0.18985851109027863,0.20856882631778717,0.22760023176670074,0.15277034044265747,0.15443997085094452,0.17679567635059357,0.19767425954341888,0.621408224105835,0.5856573581695557,0.5182782411575317,0.4568101167678833,0.41143548488616943,0.39710938930511475,0.41051021218299866,0.4738767147064209,0.5199555158615112,0.39396971464157104,0.42888203263282776,0.49827906489372253,0.5437042117118835,0.4112407863140106,0.4499669671058655,0.5113462805747986,0.5499383807182312,0.43975964188575745,0.46362221240997314,0.5100280046463013,0.5370694398880005,A
